antecedents,consequents,support,confidence,lift
"frozenset({'Butter', 'Sugar', 'Biscuits'})","frozenset({'Tea', 'Rice', 'Bread', 'Coffee'})",0.134,0.45270270270270274,2.5150150150150155
"frozenset({'Tea', 'Rice', 'Bread', 'Coffee'})","frozenset({'Butter', 'Sugar', 'Biscuits'})",0.134,0.7444444444444445,2.515015015015015
"frozenset({'Sugar', 'Bread', 'Biscuits'})","frozenset({'Tea', 'Coffee', 'Butter', 'Oil', 'Rice'})",0.126,0.411764705882353,2.5107604017216643
"frozenset({'Tea', 'Coffee', 'Butter', 'Oil', 'Rice'})","frozenset({'Sugar', 'Bread', 'Biscuits'})",0.126,0.7682926829268293,2.5107604017216643
"frozenset({'Butter', 'Rice', 'Biscuits', 'Coffee'})","frozenset({'Tea', 'Sugar', 'Bread'})",0.134,0.752808988764045,2.50936329588015
"frozenset({'Tea', 'Sugar', 'Bread'})","frozenset({'Butter', 'Rice', 'Biscuits', 'Coffee'})",0.134,0.4466666666666667,2.50936329588015
"frozenset({'Tea', 'Coffee', 'Bread', 'Oil', 'Rice'})","frozenset({'Butter', 'Sugar', 'Biscuits'})",0.126,0.7411764705882352,2.503974562798092
"frozenset({'Butter', 'Sugar', 'Biscuits'})","frozenset({'Tea', 'Coffee', 'Bread', 'Oil', 'Rice'})",0.126,0.4256756756756757,2.503974562798092
"frozenset({'Butter', 'Biscuits', 'Coffee'})","frozenset({'Tea', 'Sugar', 'Bread', 'Oil', 'Rice'})",0.126,0.4405594405594406,2.503178639542276
"frozenset({'Tea', 'Sugar', 'Bread', 'Oil', 'Rice'})","frozenset({'Butter', 'Biscuits', 'Coffee'})",0.126,0.7159090909090909,2.503178639542276
"frozenset({'Sugar', 'Bread', 'Biscuits'})","frozenset({'Tea', 'Butter', 'Rice', 'Coffee'})",0.134,0.4379084967320262,2.4881164587046944
"frozenset({'Tea', 'Butter', 'Rice', 'Coffee'})","frozenset({'Sugar', 'Bread', 'Biscuits'})",0.134,0.7613636363636365,2.4881164587046944
"frozenset({'Tea', 'Butter', 'Sugar', 'Rice'})","frozenset({'Oil', 'Bread', 'Biscuits'})",0.146,0.8295454545454546,2.425571504518873
"frozenset({'Oil', 'Bread', 'Biscuits'})","frozenset({'Tea', 'Butter', 'Sugar', 'Rice'})",0.146,0.42690058479532156,2.4255715045188726
"frozenset({'Rice', 'Bread', 'Biscuits'})","frozenset({'Oil', 'Tea', 'Butter', 'Sugar'})",0.146,0.45061728395061723,2.4226735696269746
"frozenset({'Oil', 'Tea', 'Butter', 'Sugar'})","frozenset({'Rice', 'Bread', 'Biscuits'})",0.146,0.7849462365591398,2.4226735696269746
"frozenset({'Sugar', 'Biscuits', 'Coffee', 'Butter', 'Oil'})","frozenset({'Tea', 'Rice', 'Bread'})",0.126,0.7777777777777778,2.4154589371980677
"frozenset({'Tea', 'Rice', 'Bread'})","frozenset({'Sugar', 'Biscuits', 'Coffee', 'Butter', 'Oil'})",0.126,0.391304347826087,2.4154589371980677
"frozenset({'Oil', 'Butter', 'Sugar', 'Biscuits'})","frozenset({'Tea', 'Rice', 'Bread'})",0.146,0.776595744680851,2.4117880269591647
"frozenset({'Tea', 'Rice', 'Bread'})","frozenset({'Oil', 'Butter', 'Sugar', 'Biscuits'})",0.146,0.45341614906832295,2.4117880269591647
"frozenset({'Rice', 'Sugar', 'Bread', 'Milk'})","frozenset({'Oil', 'Coffee'})",0.052,0.9629629629629629,2.407407407407407
"frozenset({'Rice', 'Bread', 'Biscuits'})","frozenset({'Tea', 'Sugar', 'Coffee', 'Butter', 'Oil'})",0.126,0.3888888888888889,2.400548696844993
"frozenset({'Tea', 'Sugar', 'Coffee', 'Butter', 'Oil'})","frozenset({'Rice', 'Bread', 'Biscuits'})",0.126,0.7777777777777778,2.400548696844993
"frozenset({'Tea', 'Rice', 'Bread'})","frozenset({'Oil', 'Butter', 'Biscuits', 'Coffee'})",0.14,0.4347826086956522,2.3889154323936936
"frozenset({'Oil', 'Butter', 'Biscuits', 'Coffee'})","frozenset({'Tea', 'Rice', 'Bread'})",0.14,0.7692307692307693,2.388915432393693
"frozenset({'Butter', 'Sugar', 'Rice', 'Biscuits'})","frozenset({'Tea', 'Oil', 'Bread'})",0.146,0.8111111111111111,2.3856209150326797
"frozenset({'Tea', 'Oil', 'Bread'})","frozenset({'Butter', 'Sugar', 'Rice', 'Biscuits'})",0.146,0.42941176470588227,2.3856209150326793
"frozenset({'Oil', 'Bread', 'Biscuits', 'Coffee'})","frozenset({'Tea', 'Butter', 'Rice'})",0.14,0.7526881720430109,2.381924595072819
"frozenset({'Tea', 'Butter', 'Rice'})","frozenset({'Oil', 'Bread', 'Biscuits', 'Coffee'})",0.14,0.44303797468354433,2.381924595072819
"frozenset({'Rice', 'Bread', 'Biscuits'})","frozenset({'Oil', 'Tea', 'Butter', 'Coffee'})",0.14,0.4320987654320988,2.374169040835708
"frozenset({'Oil', 'Tea', 'Butter', 'Coffee'})","frozenset({'Rice', 'Bread', 'Biscuits'})",0.14,0.7692307692307693,2.3741690408357075
"frozenset({'Oil', 'Sugar', 'Bread', 'Milk'})","frozenset({'Rice', 'Coffee'})",0.052,0.9285714285714285,2.3688046647230316
"frozenset({'Sugar', 'Biscuits', 'Eggs'})","frozenset({'Tea', 'Coffee'})",0.058,0.8787878787878788,2.3623330074942976
"frozenset({'Tea', 'Sugar', 'Coffee', 'Butter', 'Rice'})","frozenset({'Oil', 'Bread', 'Biscuits'})",0.126,0.8076923076923077,2.361673414304993
"frozenset({'Oil', 'Bread', 'Biscuits'})","frozenset({'Tea', 'Sugar', 'Coffee', 'Butter', 'Rice'})",0.126,0.3684210526315789,2.361673414304993
"frozenset({'Oil', 'Sugar', 'Bread', 'Biscuits'})","frozenset({'Tea', 'Butter', 'Rice'})",0.146,0.7448979591836734,2.357272022733144
"frozenset({'Tea', 'Butter', 'Rice'})","frozenset({'Oil', 'Sugar', 'Bread', 'Biscuits'})",0.146,0.46202531645569617,2.3572720227331434
"frozenset({'Rice', 'Sugar', 'Bread', 'Biscuits'})","frozenset({'Oil', 'Tea', 'Butter'})",0.146,0.7849462365591398,2.3501384328117956
"frozenset({'Oil', 'Tea', 'Butter'})","frozenset({'Rice', 'Sugar', 'Bread', 'Biscuits'})",0.146,0.43712574850299396,2.3501384328117956
"frozenset({'Sugar', 'Biscuits', 'Coffee', 'Butter', 'Rice'})","frozenset({'Tea', 'Oil', 'Bread'})",0.126,0.7974683544303798,2.345495160089352
"frozenset({'Sugar', 'Biscuits', 'Coffee', 'Bread', 'Oil'})","frozenset({'Tea', 'Butter', 'Rice'})",0.126,0.7411764705882352,2.345495160089352
"frozenset({'Tea', 'Oil', 'Bread'})","frozenset({'Sugar', 'Biscuits', 'Coffee', 'Butter', 'Rice'})",0.126,0.3705882352941176,2.345495160089352
"frozenset({'Tea', 'Butter', 'Rice'})","frozenset({'Sugar', 'Biscuits', 'Coffee', 'Bread', 'Oil'})",0.126,0.3987341772151899,2.345495160089352
"frozenset({'Rice', 'Tea', 'Sugar', 'Bread'})","frozenset({'Oil', 'Butter', 'Biscuits'})",0.146,0.7934782608695652,2.333759590792839
"frozenset({'Oil', 'Butter', 'Biscuits'})","frozenset({'Rice', 'Tea', 'Sugar', 'Bread'})",0.146,0.42941176470588227,2.3337595907928383
"frozenset({'Rice', 'Bread', 'Biscuits', 'Coffee'})","frozenset({'Oil', 'Tea', 'Butter'})",0.14,0.7777777777777779,2.3286759813705924
"frozenset({'Oil', 'Tea', 'Butter'})","frozenset({'Rice', 'Bread', 'Biscuits', 'Coffee'})",0.14,0.4191616766467066,2.3286759813705924
"frozenset({'Oil', 'Bread', 'Biscuits'})","frozenset({'Tea', 'Butter', 'Rice', 'Coffee'})",0.14,0.40935672514619886,2.325890483785221
"frozenset({'Tea', 'Butter', 'Rice', 'Coffee'})","frozenset({'Oil', 'Bread', 'Biscuits'})",0.14,0.7954545454545455,2.3258904837852206
"frozenset({'Butter', 'Rice', 'Biscuits'})","frozenset({'Oil', 'Tea', 'Sugar', 'Bread'})",0.146,0.45341614906832295,2.3133476993281783
"frozenset({'Oil', 'Tea', 'Sugar', 'Bread'})","frozenset({'Butter', 'Rice', 'Biscuits'})",0.146,0.7448979591836734,2.3133476993281783
"frozenset({'Tea', 'Oil', 'Bread'})","frozenset({'Butter', 'Rice', 'Biscuits', 'Coffee'})",0.14,0.411764705882353,2.313284864507601
"frozenset({'Butter', 'Rice', 'Biscuits', 'Coffee'})","frozenset({'Tea', 'Oil', 'Bread'})",0.14,0.7865168539325844,2.313284864507601
"frozenset({'Tea', 'Oil', 'Bread', 'Coffee'})","frozenset({'Butter', 'Rice', 'Biscuits'})",0.14,0.7446808510638299,2.3126734505087883
"frozenset({'Butter', 'Rice', 'Biscuits'})","frozenset({'Tea', 'Oil', 'Bread', 'Coffee'})",0.14,0.4347826086956522,2.3126734505087883
"frozenset({'Sugar', 'Biscuits', 'Coffee', 'Bread', 'Rice'})","frozenset({'Oil', 'Tea', 'Butter'})",0.126,0.7682926829268293,2.300277493792902
"frozenset({'Oil', 'Tea', 'Butter'})","frozenset({'Sugar', 'Biscuits', 'Coffee', 'Bread', 'Rice'})",0.126,0.3772455089820359,2.3002774937929016
"frozenset({'Tea', 'Butter', 'Rice'})","frozenset({'Oil', 'Bread', 'Biscuits'})",0.248,0.7848101265822784,2.294766451994966
"frozenset({'Oil', 'Bread', 'Biscuits'})","frozenset({'Tea', 'Butter', 'Rice'})",0.248,0.7251461988304093,2.294766451994966
"frozenset({'Oil', 'Tea', 'Butter'})","frozenset({'Rice', 'Bread', 'Biscuits'})",0.248,0.7425149700598802,2.2917128705551857
"frozenset({'Rice', 'Bread', 'Biscuits'})","frozenset({'Oil', 'Tea', 'Butter'})",0.248,0.7654320987654321,2.2917128705551857
"frozenset({'Tea', 'Sugar', 'Eggs'})","frozenset({'Biscuits', 'Coffee'})",0.058,0.8787878787878788,2.2885101010101008
"frozenset({'Oil', 'Butter', 'Biscuits'})","frozenset({'Tea', 'Rice', 'Bread', 'Coffee'})",0.14,0.411764705882353,2.2875816993464055
"frozenset({'Tea', 'Rice', 'Bread', 'Coffee'})","frozenset({'Oil', 'Butter', 'Biscuits'})",0.14,0.7777777777777779,2.2875816993464055
"frozenset({'Tea', 'Sugar', 'Milk'})","frozenset({'Biscuits', 'Coffee'})",0.056,0.875,2.2786458333333335
"frozenset({'Butter', 'Rice', 'Biscuits'})","frozenset({'Tea', 'Sugar', 'Coffee', 'Bread', 'Oil'})",0.126,0.391304347826087,2.2750252780586453
"frozenset({'Tea', 'Sugar', 'Coffee', 'Bread', 'Oil'})","frozenset({'Butter', 'Rice', 'Biscuits'})",0.126,0.7325581395348838,2.2750252780586453
"frozenset({'Oil', 'Eggs', 'Coffee'})","frozenset({'Sugar', 'Rice'})",0.054,0.9,2.2727272727272725
"frozenset({'Tea', 'Rice', 'Bread'})","frozenset({'Oil', 'Butter', 'Biscuits'})",0.248,0.7701863354037267,2.2652539276580197
"frozenset({'Tea', 'Oil', 'Bread'})","frozenset({'Butter', 'Rice', 'Biscuits'})",0.248,0.7294117647058823,2.2652539276580197
"frozenset({'Oil', 'Butter', 'Biscuits'})","frozenset({'Tea', 'Rice', 'Bread'})",0.248,0.7294117647058823,2.2652539276580197
"frozenset({'Butter', 'Rice', 'Biscuits'})","frozenset({'Tea', 'Oil', 'Bread'})",0.248,0.7701863354037267,2.2652539276580197
"frozenset({'Eggs', 'Biscuits', 'Coffee'})","frozenset({'Tea', 'Sugar'})",0.058,0.8787878787878788,2.2649172133708215
"frozenset({'Tea', 'Sugar', 'Coffee', 'Bread', 'Rice'})","frozenset({'Oil', 'Butter', 'Biscuits'})",0.126,0.7682926829268293,2.259684361549498
"frozenset({'Oil', 'Butter', 'Biscuits'})","frozenset({'Tea', 'Sugar', 'Coffee', 'Bread', 'Rice'})",0.126,0.3705882352941176,2.2596843615494975
"frozenset({'Sugar', 'Rice', 'Eggs'})","frozenset({'Oil', 'Coffee'})",0.054,0.9,2.25
"frozenset({'Oil', 'Sugar', 'Milk'})","frozenset({'Rice', 'Coffee'})",0.072,0.8780487804878048,2.239920358387257
"frozenset({'Oil', 'Sugar', 'Eggs'})","frozenset({'Rice', 'Coffee'})",0.054,0.8709677419354839,2.2218564845292956
"frozenset({'Rice', 'Eggs', 'Coffee'})","frozenset({'Oil', 'Sugar'})",0.054,0.9,2.216748768472906
"frozenset({'Tea', 'Eggs', 'Coffee'})","frozenset({'Sugar', 'Biscuits'})",0.058,0.8787878787878788,2.2080097456981878
"frozenset({'Tea', 'Milk', 'Coffee'})","frozenset({'Sugar', 'Biscuits'})",0.056,0.875,2.198492462311558
"frozenset({'Oil', 'Sugar', 'Milk'})","frozenset({'Rice', 'Bread', 'Coffee'})",0.052,0.6341463414634145,2.1867115222876365
"frozenset({'Tea', 'Oil', 'Coffee'})","frozenset({'Rice', 'Sugar', 'Bread'})",0.156,0.6290322580645161,2.1690767519466077
"frozenset({'Rice', 'Sugar', 'Bread'})","frozenset({'Tea', 'Oil', 'Coffee'})",0.156,0.5379310344827587,2.1690767519466077
"frozenset({'Oil', 'Milk', 'Coffee'})","frozenset({'Sugar', 'Rice'})",0.072,0.857142857142857,2.164502164502164
"frozenset({'Tea', 'Oil', 'Coffee'})","frozenset({'Butter', 'Sugar', 'Rice'})",0.146,0.5887096774193548,2.1643738140417454
"frozenset({'Butter', 'Sugar', 'Rice'})","frozenset({'Tea', 'Oil', 'Coffee'})",0.146,0.5367647058823529,2.1643738140417454
"frozenset({'Oil', 'Bread', 'Biscuits', 'Coffee'})","frozenset({'Tea', 'Sugar'})",0.156,0.8387096774193549,2.161622879946791
"frozenset({'Tea', 'Sugar'})","frozenset({'Oil', 'Bread', 'Biscuits', 'Coffee'})",0.156,0.4020618556701031,2.161622879946791
"frozenset({'Rice', 'Sugar', 'Bread'})","frozenset({'Oil', 'Coffee'})",0.25,0.8620689655172414,2.1551724137931036
"frozenset({'Oil', 'Coffee'})","frozenset({'Rice', 'Sugar', 'Bread'})",0.25,0.625,2.1551724137931036
"frozenset({'Jam', 'Rice', 'Coffee'})","frozenset({'Oil', 'Sugar'})",0.056,0.875,2.155172413793103
"frozenset({'Tea', 'Sugar'})","frozenset({'Biscuits', 'Coffee', 'Bread', 'Oil', 'Rice'})",0.14,0.3608247422680413,2.1477663230240553
"frozenset({'Biscuits', 'Coffee', 'Bread', 'Oil', 'Rice'})","frozenset({'Tea', 'Sugar'})",0.14,0.8333333333333334,2.147766323024055
"frozenset({'Sugar', 'Rice', 'Milk'})","frozenset({'Oil', 'Coffee'})",0.072,0.857142857142857,2.1428571428571423
"frozenset({'Rice', 'Butter', 'Sugar', 'Bread'})","frozenset({'Oil', 'Coffee'})",0.226,0.8560606060606061,2.140151515151515
"frozenset({'Oil', 'Coffee'})","frozenset({'Rice', 'Butter', 'Sugar', 'Bread'})",0.226,0.565,2.1401515151515147
"frozenset({'Tea', 'Coffee'})","frozenset({'Oil', 'Sugar', 'Bread', 'Biscuits'})",0.156,0.41935483870967744,2.139565503620803
"frozenset({'Oil', 'Sugar', 'Bread', 'Biscuits'})","frozenset({'Tea', 'Coffee'})",0.156,0.7959183673469388,2.139565503620803
"frozenset({'Tea', 'Coffee'})","frozenset({'Rice', 'Sugar', 'Bread', 'Biscuits'})",0.148,0.3978494623655914,2.138975604116083
"frozenset({'Rice', 'Sugar', 'Bread', 'Biscuits'})","frozenset({'Tea', 'Coffee'})",0.148,0.7956989247311828,2.138975604116083
"frozenset({'Sugar', 'Biscuits', 'Bread', 'Oil', 'Rice'})","frozenset({'Tea', 'Coffee'})",0.14,0.7954545454545455,2.1383186705767354
"frozenset({'Tea', 'Oil', 'Coffee'})","frozenset({'Rice', 'Butter', 'Sugar', 'Bread'})",0.14,0.5645161290322581,2.1383186705767354
"frozenset({'Tea', 'Coffee'})","frozenset({'Sugar', 'Biscuits', 'Bread', 'Oil', 'Rice'})",0.14,0.37634408602150543,2.1383186705767354
"frozenset({'Rice', 'Butter', 'Sugar', 'Bread'})","frozenset({'Tea', 'Oil', 'Coffee'})",0.14,0.5303030303030303,2.138318670576735
"frozenset({'Tea', 'Rice', 'Bread', 'Coffee'})","frozenset({'Oil', 'Sugar'})",0.156,0.8666666666666667,2.134646962233169
"frozenset({'Oil', 'Sugar'})","frozenset({'Tea', 'Rice', 'Bread', 'Coffee'})",0.156,0.3842364532019704,2.134646962233169
"frozenset({'Oil', 'Milk', 'Coffee'})","frozenset({'Rice', 'Sugar', 'Bread'})",0.052,0.619047619047619,2.134646962233169
"frozenset({'Butter', 'Sugar', 'Rice'})","frozenset({'Oil', 'Coffee'})",0.232,0.8529411764705882,2.1323529411764706
"frozenset({'Oil', 'Coffee'})","frozenset({'Butter', 'Sugar', 'Rice'})",0.232,0.58,2.13235294117647
"frozenset({'Tea', 'Oil', 'Biscuits', 'Coffee'})","frozenset({'Butter', 'Sugar', 'Rice'})",0.132,0.5789473684210527,2.128482972136223
"frozenset({'Butter', 'Sugar', 'Rice'})","frozenset({'Tea', 'Oil', 'Biscuits', 'Coffee'})",0.132,0.4852941176470588,2.1284829721362226
"frozenset({'Biscuits', 'Coffee', 'Butter', 'Bread', 'Oil'})","frozenset({'Tea', 'Sugar'})",0.142,0.8255813953488372,2.127787101414529
"frozenset({'Tea', 'Sugar'})","frozenset({'Biscuits', 'Coffee', 'Butter', 'Bread', 'Oil'})",0.142,0.36597938144329895,2.127787101414529
"frozenset({'Rice', 'Bread', 'Coffee'})","frozenset({'Oil', 'Sugar'})",0.25,0.8620689655172414,2.123322575165619
"frozenset({'Oil', 'Sugar'})","frozenset({'Rice', 'Bread', 'Coffee'})",0.25,0.6157635467980295,2.123322575165619
"frozenset({'Jam', 'Sugar', 'Rice'})","frozenset({'Oil', 'Coffee'})",0.056,0.8484848484848485,2.121212121212121
"frozenset({'Tea', 'Coffee'})","frozenset({'Butter', 'Sugar', 'Rice', 'Biscuits'})",0.142,0.3817204301075269,2.120669056152927
"frozenset({'Butter', 'Sugar', 'Rice', 'Biscuits'})","frozenset({'Tea', 'Coffee'})",0.142,0.7888888888888889,2.120669056152927
"frozenset({'Rice', 'Tea', 'Sugar', 'Bread'})","frozenset({'Oil', 'Coffee'})",0.156,0.8478260869565217,2.119565217391304
"frozenset({'Oil', 'Coffee'})","frozenset({'Rice', 'Tea', 'Sugar', 'Bread'})",0.156,0.38999999999999996,2.119565217391304
"frozenset({'Rice', 'Bread', 'Biscuits', 'Coffee'})","frozenset({'Tea', 'Sugar'})",0.148,0.8222222222222222,2.1191294387170676
"frozenset({'Tea', 'Sugar'})","frozenset({'Rice', 'Bread', 'Biscuits', 'Coffee'})",0.148,0.38144329896907214,2.1191294387170676
"frozenset({'Oil', 'Bread', 'Milk', 'Coffee'})","frozenset({'Sugar', 'Rice'})",0.052,0.8387096774193548,2.1179537308569563
"frozenset({'Tea', 'Oil', 'Biscuits', 'Coffee'})","frozenset({'Rice', 'Sugar', 'Bread'})",0.14,0.6140350877192983,2.1173623714458563
"frozenset({'Rice', 'Sugar', 'Bread'})","frozenset({'Tea', 'Oil', 'Biscuits', 'Coffee'})",0.14,0.48275862068965525,2.1173623714458563
"frozenset({'Tea', 'Coffee'})","frozenset({'Oil', 'Butter', 'Sugar', 'Biscuits'})",0.148,0.3978494623655914,2.1162205444978266
"frozenset({'Oil', 'Butter', 'Sugar', 'Biscuits'})","frozenset({'Tea', 'Coffee'})",0.148,0.7872340425531914,2.116220544497826
"frozenset({'Sugar', 'Biscuits', 'Butter', 'Oil', 'Rice'})","frozenset({'Tea', 'Coffee'})",0.132,0.7857142857142857,2.1121351766513055
"frozenset({'Tea', 'Coffee'})","frozenset({'Sugar', 'Biscuits', 'Butter', 'Oil', 'Rice'})",0.132,0.3548387096774194,2.1121351766513055
"frozenset({'Biscuits', 'Coffee', 'Butter', 'Bread', 'Oil', 'Rice'})","frozenset({'Tea', 'Sugar'})",0.126,0.8181818181818182,2.1087160262417997
"frozenset({'Tea', 'Sugar'})","frozenset({'Biscuits', 'Coffee', 'Butter', 'Bread', 'Oil', 'Rice'})",0.126,0.3247422680412371,2.1087160262417997
"frozenset({'Rice', 'Butter', 'Bread', 'Coffee'})","frozenset({'Oil', 'Sugar'})",0.226,0.8560606060606061,2.108523660247798
"frozenset({'Oil', 'Sugar'})","frozenset({'Rice', 'Butter', 'Bread', 'Coffee'})",0.226,0.5566502463054187,2.108523660247798
"frozenset({'Sugar', 'Biscuits'})","frozenset({'Tea', 'Oil', 'Coffee'})",0.208,0.5226130653266331,2.107310747284811
"frozenset({'Tea', 'Oil', 'Coffee'})","frozenset({'Sugar', 'Biscuits'})",0.208,0.8387096774193548,2.107310747284811
"frozenset({'Oil', 'Sugar'})","frozenset({'Rice', 'Bread', 'Biscuits', 'Coffee'})",0.154,0.3793103448275862,2.10727969348659
"frozenset({'Rice', 'Bread', 'Biscuits', 'Coffee'})","frozenset({'Oil', 'Sugar'})",0.154,0.8555555555555556,2.10727969348659
"frozenset({'Tea', 'Biscuits', 'Coffee', 'Bread', 'Rice'})","frozenset({'Oil', 'Sugar'})",0.14,0.853658536585366,2.1026072329688814
"frozenset({'Oil', 'Sugar'})","frozenset({'Tea', 'Coffee', 'Butter', 'Bread', 'Rice'})",0.14,0.3448275862068966,2.1026072329688814
"frozenset({'Oil', 'Sugar'})","frozenset({'Tea', 'Biscuits', 'Coffee', 'Bread', 'Rice'})",0.14,0.3448275862068966,2.1026072329688814
"frozenset({'Tea', 'Coffee', 'Butter', 'Bread', 'Rice'})","frozenset({'Oil', 'Sugar'})",0.14,0.853658536585366,2.1026072329688814
"frozenset({'Tea', 'Coffee'})","frozenset({'Oil', 'Sugar', 'Biscuits'})",0.208,0.5591397849462365,2.1020292667151748
"frozenset({'Oil', 'Sugar', 'Biscuits'})","frozenset({'Tea', 'Coffee'})",0.208,0.7819548872180451,2.1020292667151748
"frozenset({'Tea', 'Butter', 'Sugar', 'Rice'})","frozenset({'Biscuits', 'Coffee'})",0.142,0.8068181818181818,2.101089015151515
"frozenset({'Biscuits', 'Coffee'})","frozenset({'Tea', 'Butter', 'Sugar', 'Rice'})",0.142,0.36979166666666663,2.101089015151515
"frozenset({'Bread', 'Biscuits', 'Coffee'})","frozenset({'Tea', 'Sugar'})",0.238,0.815068493150685,2.1006919926564045
"frozenset({'Tea', 'Sugar'})","frozenset({'Bread', 'Biscuits', 'Coffee'})",0.238,0.61340206185567,2.1006919926564045
"frozenset({'Tea', 'Sugar', 'Jam'})","frozenset({'Biscuits', 'Coffee'})",0.05,0.8064516129032259,2.1001344086021505
"frozenset({'Oil', 'Tea', 'Sugar'})","frozenset({'Biscuits', 'Coffee'})",0.208,0.8062015503875969,2.099483204134367
"frozenset({'Biscuits', 'Coffee'})","frozenset({'Oil', 'Tea', 'Sugar'})",0.208,0.5416666666666666,2.0994832041343665
"frozenset({'Tea', 'Oil', 'Coffee'})","frozenset({'Sugar', 'Rice'})",0.206,0.8306451612903225,2.097588791137178
"frozenset({'Sugar', 'Rice'})","frozenset({'Tea', 'Oil', 'Coffee'})",0.206,0.5202020202020201,2.097588791137178
"frozenset({'Sugar', 'Biscuits', 'Butter', 'Bread', 'Oil'})","frozenset({'Tea', 'Coffee'})",0.142,0.7802197802197802,2.097365000590807
"frozenset({'Tea', 'Coffee'})","frozenset({'Sugar', 'Biscuits', 'Butter', 'Bread', 'Oil'})",0.142,0.3817204301075269,2.097365000590807
"frozenset({'Butter', 'Sugar', 'Rice'})","frozenset({'Oil', 'Biscuits', 'Coffee'})",0.146,0.5367647058823529,2.096737132352941
"frozenset({'Oil', 'Biscuits', 'Coffee'})","frozenset({'Butter', 'Sugar', 'Rice'})",0.146,0.5703125,2.096737132352941
"frozenset({'Oil', 'Coffee'})","frozenset({'Sugar', 'Rice'})",0.332,0.83,2.0959595959595956
"frozenset({'Sugar', 'Rice'})","frozenset({'Oil', 'Coffee'})",0.332,0.8383838383838383,2.0959595959595956
"frozenset({'Tea', 'Sugar'})","frozenset({'Oil', 'Butter', 'Biscuits', 'Coffee'})",0.148,0.38144329896907214,2.095842302027869
"frozenset({'Oil', 'Butter', 'Biscuits', 'Coffee'})","frozenset({'Tea', 'Sugar'})",0.148,0.8131868131868132,2.095842302027869
"frozenset({'Sugar', 'Rice'})","frozenset({'Tea', 'Oil', 'Bread', 'Coffee'})",0.156,0.3939393939393939,2.0954223081882657
"frozenset({'Tea', 'Oil', 'Bread', 'Coffee'})","frozenset({'Sugar', 'Rice'})",0.156,0.8297872340425532,2.0954223081882657
"frozenset({'Rice', 'Tea', 'Sugar', 'Bread'})","frozenset({'Biscuits', 'Coffee'})",0.148,0.8043478260869565,2.0946557971014492
"frozenset({'Biscuits', 'Coffee'})","frozenset({'Rice', 'Tea', 'Sugar', 'Bread'})",0.148,0.38541666666666663,2.0946557971014492
"frozenset({'Sugar', 'Biscuits', 'Butter', 'Bread', 'Rice'})","frozenset({'Tea', 'Coffee'})",0.134,0.7790697674418606,2.0942735683920986
"frozenset({'Tea', 'Coffee'})","frozenset({'Sugar', 'Biscuits', 'Butter', 'Bread', 'Rice'})",0.134,0.3602150537634409,2.094273568392098
"frozenset({'Tea', 'Sugar'})","frozenset({'Oil', 'Biscuits', 'Coffee'})",0.208,0.5360824742268041,2.0940721649484537
"frozenset({'Oil', 'Biscuits', 'Coffee'})","frozenset({'Tea', 'Sugar'})",0.208,0.8125,2.0940721649484537
"frozenset({'Sugar', 'Biscuits'})","frozenset({'Tea', 'Coffee'})",0.31,0.778894472361809,2.0938023450586263
"frozenset({'Tea', 'Jam', 'Coffee'})","frozenset({'Sugar', 'Biscuits'})",0.05,0.8333333333333334,2.0938023450586263
"frozenset({'Tea', 'Coffee'})","frozenset({'Sugar', 'Biscuits'})",0.31,0.8333333333333334,2.0938023450586263
